seed,split_id,eps,model,val_mae
1,0,0.05,GBM_3_AutoML_4_20260603_201236,5.483231722315146
1,0,0.05,GBM_5_AutoML_4_20260603_201236,5.513162345240144
1,0,0.05,DRF_1_AutoML_4_20260603_201236,5.536977643311734
1,0,0.05,GBM_grid_1_AutoML_4_20260603_201236_model_1,5.542112364909683
1,0,0.05,XRT_1_AutoML_4_20260603_201236,5.594065306221192
1,0,0.05,XGBoost_grid_1_AutoML_4_20260603_201236_model_3,5.601871979214663
1,0,0.05,XGBoost_grid_1_AutoML_4_20260603_201236_model_6,5.633133284995133
1,0,0.05,XGBoost_2_AutoML_4_20260603_201236,5.6563043121301355
1,0,0.05,XGBoost_3_AutoML_4_20260603_201236,5.661509207788935
1,0,0.05,GBM_grid_1_AutoML_4_20260603_201236_model_2,5.666789124161971
1,0,0.1,GBM_1_AutoML_4_20260603_201236,5.445871044159001
1,0,0.1,GBM_4_AutoML_4_20260603_201236,5.451058257656719
1,0,0.1,GBM_2_AutoML_4_20260603_201236,5.461356101622271
1,0,0.1,GBM_3_AutoML_4_20260603_201236,5.483231722315146
1,0,0.1,GBM_5_AutoML_4_20260603_201236,5.513162345240144
1,0,0.1,DRF_1_AutoML_4_20260603_201236,5.536977643311734
1,0,0.1,GBM_grid_1_AutoML_4_20260603_201236_model_1,5.542112364909683
1,0,0.1,XRT_1_AutoML_4_20260603_201236,5.594065306221192
1,0,0.1,XGBoost_grid_1_AutoML_4_20260603_201236_model_3,5.601871979214663
1,0,0.1,XGBoost_grid_1_AutoML_4_20260603_201236_model_6,5.633133284995133
1,0,0.1,XGBoost_2_AutoML_4_20260603_201236,5.6563043121301355
1,0,0.1,XGBoost_3_AutoML_4_20260603_201236,5.661509207788935
1,0,0.1,GBM_grid_1_AutoML_4_20260603_201236_model_2,5.666789124161971
1,0,0.1,GBM_grid_1_AutoML_4_20260603_201236_model_3,5.735651303491028
1,0,0.1,XGBoost_grid_1_AutoML_4_20260603_201236_model_4,5.745685146151986
1,0,0.1,XGBoost_grid_1_AutoML_4_20260603_201236_model_1,5.795707874145811
1,0,0.1,XGBoost_grid_1_AutoML_4_20260603_201236_model_2,5.82232793170092
1,0,0.1,XGBoost_grid_1_AutoML_4_20260603_201236_model_5,5.934330195431702
1,0,0.2,GBM_1_AutoML_4_20260603_201236,5.445871044159001
1,0,0.2,GBM_4_AutoML_4_20260603_201236,5.451058257656719
1,0,0.2,GBM_2_AutoML_4_20260603_201236,5.461356101622271
1,0,0.2,GBM_3_AutoML_4_20260603_201236,5.483231722315146
1,0,0.2,GBM_5_AutoML_4_20260603_201236,5.513162345240144
1,0,0.2,DRF_1_AutoML_4_20260603_201236,5.536977643311734
1,0,0.2,GBM_grid_1_AutoML_4_20260603_201236_model_1,5.542112364909683
1,0,0.2,XRT_1_AutoML_4_20260603_201236,5.594065306221192
1,0,0.2,XGBoost_grid_1_AutoML_4_20260603_201236_model_3,5.601871979214663
1,0,0.2,XGBoost_grid_1_AutoML_4_20260603_201236_model_6,5.633133284995133
1,0,0.2,XGBoost_2_AutoML_4_20260603_201236,5.6563043121301355
1,0,0.2,XGBoost_3_AutoML_4_20260603_201236,5.661509207788935
1,0,0.2,GBM_grid_1_AutoML_4_20260603_201236_model_2,5.666789124161971
1,0,0.2,GBM_grid_1_AutoML_4_20260603_201236_model_3,5.735651303491028
1,0,0.2,XGBoost_grid_1_AutoML_4_20260603_201236_model_4,5.745685146151986
1,0,0.2,XGBoost_grid_1_AutoML_4_20260603_201236_model_1,5.795707874145811
1,0,0.2,XGBoost_grid_1_AutoML_4_20260603_201236_model_2,5.82232793170092
1,0,0.2,XGBoost_grid_1_AutoML_4_20260603_201236_model_5,5.934330195431702
1,0,0.2,XGBoost_1_AutoML_4_20260603_201236,6.011713872494348
1,0,0.2,GLM_1_AutoML_4_20260603_201236,6.2715477219915226
1,0,0.3,GBM_1_AutoML_4_20260603_201236,5.445871044159001
1,0,0.3,GBM_4_AutoML_4_20260603_201236,5.451058257656719
1,0,0.3,GBM_2_AutoML_4_20260603_201236,5.461356101622271
1,0,0.3,GBM_3_AutoML_4_20260603_201236,5.483231722315146
1,0,0.3,GBM_5_AutoML_4_20260603_201236,5.513162345240144
